2022-09-04,9.5,8.0,11.0,0.0,,101,15.9,,1025.7,
2022-09-05,10.7,9.0,13.0,3.3,,98,10.9,,1026.7,
2022-09-06,12.5,11.0,14.0,20.8,,91,12.1,,1025.9,
2022-09-07,15.0,12.5,20.0,6.1,,27,15.2,,1019.2,
2022-09-08,20.0,14.2,27.0,0.0,,3,12.3,,1015.4,
2022-09-09,23.6,17.6,29.0,0.0,,351,15.1,,1014.5,
2022-09-10,18.1,12.0,24.0,12.3,,124,8.4,,1017.2,
2022-09-11,11.2,10.0,13.6,3.0,,85,10.9,,1021.3,
2022-09-12,11.6,1.0,14.7,23.5,,69,10.8,,1018.5,
2022-09-13,17.5,13.0,23.0,22.2,,306,8.6,,1015.1,
2022-09-14,12.5,10.0,15.1,32.9,,101,11.7,,1018.5,
2022-09-15,12.0,10.0,13.5,1.1,,131,8.9,,1022.3,
2022-09-16,12.3,10.0,15.0,1.0,,127,14.1,,1024.4,
2022-09-17,11.7,9.0,16.0,0.1,,104,18.7,,1024.7,
2022-09-18,13.0,10.0,17.0,0.0,,86,15.5,,1021.2,
2022-09-19,13.9,10.0,18.0,6.9,,77,10.0,,1017.6,
2022-09-20,17.2,13.3,23.0,3.1,,131,10.2,,1014.8,
2022-09-21,13.7,12.0,16.0,29.1,,84,10.0,,1014.4,
2022-09-22,15.8,12.4,21.0,0.0,,247,12.2,,1012.6,
2022-09-23,11.6,6.9,17.0,0.0,,222,10.2,,1017.8,
2022-09-24,12.8,7.0,20.0,0.0,,101,10.6,,1021.0,
2022-09-25,11.1,9.0,13.8,6.7,,96,10.3,,1021.0,
2022-09-26,14.4,12.2,17.0,26.3,,357,14.9,,1018.6,
2022-09-27,16.5,13.0,21.0,7.7,,85,6.7,,1019.0,
2022-09-28,12.9,10.0,14.6,16.2,,131,16.5,,1022.3,
2022-09-29,12.1,10.8,14.0,0.8,,104,16.1,,1023.4,
2022-09-30,12.9,11.0,14.3,0.4,,101,11.3,,1022.8,
2022-10-01,16.5,13.0,23.0,2.1,,81,6.7,,1020.2,
2022-10-02,16.6,14.0,23.0,0.5,,94,8.1,,1020.0,
2022-10-03,15.3,12.0,18.0,0.0,,86,11.4,,1017.9,
2022-10-04,15.5,12.0,19.0,0.6,,67,11.2,,1016.2,
2022-10-05,16.9,12.0,24.0,0.0,,58,10.7,,1017.2,
2022-10-06,16.7,14.9,21.0,1.0,,46,12.1,,1013.7,
2022-10-07,17.6,13.7,21.0,9.4,,273,13.8,,1011.0,
2022-10-08,17.3,11.0,24.0,0.0,,26,9.1,,1014.4,
2022-10-09,18.2,13.2,27.0,0.0,,96,10.7,,1016.8,
2022-10-10,13.5,12.0,15.7,0.1,,102,15.1,,1022.2,
2022-10-11,17.3,14.0,24.0,11.5,,83,10.5,,1020.0,
2022-10-12,17.7,16.0,21.0,11.8,,339,9.4,,1018.2,
2022-10-13,17.4,16.0,20.0,5.8,,23,8.4,,1019.4,
2022-10-14,15.2,14.0,16.5,15.8,,121,10.8,,1023.7,
2022-10-15,15.1,14.0,16.0,6.3,,106,15.0,,1025.5,
2022-10-16,17.6,15.0,23.0,8.6,,95,9.2,,1019.8,
2022-10-17,17.7,14.6,22.0,1.4,,110,11.0,,1018.4,
2022-10-18,15.7,15.0,17.4,15.0,,95,9.1,,1021.0,
2022-10-19,19.3,15.0,25.0,1.2,,56,8.4,,1018.4,
2022-10-20,17.4,15.0,19.0,1.7,,0,12.3,,1014.0,
2022-10-21,19.6,17.0,23.0,6.4,,315,13.2,,1010.0,
2022-10-22,17.9,14.1,24.0,0.0,,153,9.3,,1015.5,
2022-10-23,18.1,14.0,25.0,0.0,,112,7.2,,1018.8,
2022-10-24,18.5,15.6,26.0,0.1,,78,9.5,,1018.4,
2022-10-25,17.5,14.0,24.0,0.0,,104,9.8,,1018.5,
2022-10-26,19.8,14.0,27.0,0.0,,46,11.2,,1015.7,
2022-10-27,21.5,15.6,29.0,0.1,,325,11.2,,1013.4,
2022-10-28,21.6,16.3,29.0,0.1,,56,10.4,,1014.3,
2022-10-29,20.2,16.0,28.0,13.7,,355,9.5,,1013.0,
2022-10-30,21.7,16.0,26.0,1.1,,331,10.9,,1009.4,
2022-10-31,18.0,14.0,22.0,7.2,,35,11.3,,1012.0,
2022-11-01,11.2,8.0,15.4,5.8,,151,19.7,,1022.2,
2022-11-02,9.8,8.0,12.3,2.5,,148,16.9,,1027.1,
2022-11-03,12.0,9.0,16.0,1.5,,123,16.8,,1025.8,
2022-11-04,13.0,9.9,17.0,0.3,,111,14.2,,1023.0,
2022-11-05,13.4,10.0,18.0,0.3,,113,11.7,,1022.1,
2022-11-06,13.7,10.8,18.0,1.4,,113,11.9,,1022.3,
2022-11-07,14.0,10.5,19.0,0.4,,123,12.9,,1021.3,
2022-11-08,15.3,10.5,22.0,1.8,,104,9.4,,1019.1,
2022-11-09,17.5,12.2,26.0,0.2,,54,11.4,,1017.0,
2022-11-10,19.2,13.8,26.0,0.0,,55,9.6,,1017.1,
2022-11-11,17.5,15.6,21.0,11.8,,85,9.7,,1016.8,
2022-11-12,18.7,15.9,24.0,0.8,,69,9.5,,1015.5,
2022-11-13,19.9,16.1,27.0,4.1,,55,12.6,,1013.7,
2022-11-14,21.1,17.0,26.0,2.2,,331,10.7,,1011.9,
2022-11-15,20.0,14.9,25.0,0.0,,241,9.6,,1016.2,
2022-11-16,19.2,14.1,25.0,0.0,,124,11.4,,1019.3,
2022-11-17,18.0,12.6,24.0,0.0,,123,13.5,,1020.1,
2022-11-18,16.9,12.2,22.0,0.0,,102,13.3,,1019.7,
2022-11-19,17.0,13.7,21.0,0.0,,98,15.3,,1019.2,
2022-11-20,18.7,14.9,23.0,1.3,,81,11.9,,1017.8,
2022-11-21,21.1,16.8,27.0,0.9,,53,12.6,,1016.2,
2022-11-22,19.4,17.6,24.0,5.3,,10,9.0,,1015.2,
2022-11-23,20.1,17.0,26.0,13.5,,48,12.5,,1013.7,
2022-11-24,16.9,15.0,19.0,2.3,,125,12.2,,1015.6,
2022-11-25,17.5,15.0,21.0,1.1,,125,14.2,,1017.9,
2022-11-26,17.0,15.0,19.0,11.9,,164,11.2,,1017.2,
2022-11-27,17.6,15.9,21.0,5.5,,128,12.9,,1016.9,
2022-11-28,16.4,15.0,18.0,15.1,,157,13.8,,1013.1,
2022-11-29,17.9,16.5,20.0,6.7,,126,13.2,,1009.5,
2022-11-30,18.2,16.7,21.0,9.5,,106,10.6,,1008.2,
2022-12-01,20.7,17.0,26.0,3.8,,43,10.1,,1010.5,
2022-12-02,21.8,19.1,27.0,10.0,,46,9.5,,1013.9,
2022-12-03,21.6,19.0,28.0,9.1,,53,9.7,,1014.2,
2022-12-04,21.7,19.0,27.0,19.9,,40,9.1,,1012.3,
2022-12-05,22.0,19.6,26.0,16.9,,23,8.8,,1013.1,
2022-12-06,21.7,19.0,28.0,6.2,,82,10.5,,1015.2,
2022-12-07,22.1,18.5,29.0,0.7,,100,11.6,,1014.8,
2022-12-08,23.9,18.3,30.0,0.4,,74,7.1,,1012.2,
2022-12-09,22.9,18.0,31.0,13.8,,21,8.5,,1012.3,
2022-12-10,23.1,18.0,29.0,2.0,,13,10.5,,1013.5,
2022-12-11,23.1,21.0,28.0,7.0,,54,10.7,,1012.6,
2022-12-12,22.6,20.4,27.0,11.4,,316,9.4,,1008.4,
2022-12-13,20.2,16.6,24.3,10.7,,218,10.6,,1006.3,
2022-12-14,18.9,14.5,25.7,0.6,,166,10.0,,1011.4,
2022-12-15,20.5,15.3,26.4,,,82,8.0,,1011.5,
2022-12-16,20.6,17.3,25.4,,,52,7.2,,1009.4,
2022-12-17,19.6,16.4,24.0,,,97,8.7,,1009.6,
2022-12-18,19.0,17.3,22.4,,,74,9.4,,1011.7,
2022-12-19,19.8,17.6,24.1,,,71,10.6,,1012.7,
2022-12-20,21.0,18.1,25.0,,,72,10.4,,1011.3,
2022-12-21,22.1,19.0,26.2,,,55,9.6,,1010.8,
